WiFi_Network,breakfast,parking,gym,flex_check,shuttle_bus,air_pure,jacuzzi,VIP_shop,pool_temp,avg_rating
Best in Class,Full Buffet,Valet,None,No,No,No,No,No,76,7.63
Best in Class,Full Buffet,Valet,None,No,No,No,No,No,80,7.41
Best in Class,Full Buffet,Valet,None,No,No,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,None,No,No,No,No,Yes,76,9.79
Best in Class,Full Buffet,Valet,None,No,No,No,No,Yes,80,8.86
Best in Class,Full Buffet,Valet,None,No,No,No,No,Yes,84,9.87
Best in Class,Full Buffet,Valet,None,No,No,No,Yes,No,76,9.37
Best in Class,Full Buffet,Valet,None,No,No,No,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,None,No,No,No,Yes,No,84,7.86
Best in Class,Full Buffet,Valet,None,No,No,No,Yes,Yes,76,8.7
Best in Class,Full Buffet,Valet,None,No,No,No,Yes,Yes,80,6.7
Best in Class,Full Buffet,Valet,None,No,No,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,No,No,Yes,No,No,76,8.49
Best in Class,Full Buffet,Valet,None,No,No,Yes,No,No,80,8.21
Best in Class,Full Buffet,Valet,None,No,No,Yes,No,No,84,8.17
Best in Class,Full Buffet,Valet,None,No,No,Yes,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,None,No,No,Yes,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,No,No,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,No,No,Yes,Yes,No,76,6.44
Best in Class,Full Buffet,Valet,None,No,No,Yes,Yes,No,80,9.4
Best in Class,Full Buffet,Valet,None,No,No,Yes,Yes,No,84,6.11
Best in Class,Full Buffet,Valet,None,No,No,Yes,Yes,Yes,76,7.06
Best in Class,Full Buffet,Valet,None,No,No,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,No,No,Yes,Yes,Yes,84,5.99
Best in Class,Full Buffet,Valet,None,No,Yes,No,No,No,76,6.62
Best in Class,Full Buffet,Valet,None,No,Yes,No,No,No,80,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,No,No,No,84,6.95
Best in Class,Full Buffet,Valet,None,No,Yes,No,No,Yes,76,6.86
Best in Class,Full Buffet,Valet,None,No,Yes,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,No,No,Yes,84,7.67
Best in Class,Full Buffet,Valet,None,No,Yes,No,Yes,No,76,9.34
Best in Class,Full Buffet,Valet,None,No,Yes,No,Yes,No,80,9.07
Best in Class,Full Buffet,Valet,None,No,Yes,No,Yes,No,84,9.19
Best in Class,Full Buffet,Valet,None,No,Yes,No,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,No,No,76,9.1
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,No,No,80,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,No,No,84,7.45
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,No,Yes,80,7.95
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,Yes,No,80,9.38
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,Yes,Yes,76,9.12
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,No,Yes,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,No,No,76,9.77
Best in Class,Full Buffet,Valet,None,Yes,No,No,No,No,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,No,Yes,76,9.82
Best in Class,Full Buffet,Valet,None,Yes,No,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,No,No,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,No,No,80,7.1
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,No,Yes,76,7.27
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,No,Yes,84,8.11
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,Yes,No,84,9.79
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,Yes,Yes,80,6.65
Best in Class,Full Buffet,Valet,None,Yes,No,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,No,No,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,No,No,80,9.83
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,No,Yes,76,9.57
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,No,Yes,80,9.82
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,Yes,No,80,8.12
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,No,No,76,9.63
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,No,No,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,No,Yes,80,7.41
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,Yes,No,84,9.3
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,Yes,Yes,76,9.72
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,None,Yes,Yes,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,No,No,No,76,8.43
Best in Class,Full Buffet,Valet,Basic,No,No,No,No,No,80,7.89
Best in Class,Full Buffet,Valet,Basic,No,No,No,No,No,84,8.24
Best in Class,Full Buffet,Valet,Basic,No,No,No,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,No,No,Yes,84,8.95
Best in Class,Full Buffet,Valet,Basic,No,No,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,No,Yes,No,80,8.04
Best in Class,Full Buffet,Valet,Basic,No,No,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,No,Yes,Yes,76,6.53
Best in Class,Full Buffet,Valet,Basic,No,No,No,Yes,Yes,80,9.85
Best in Class,Full Buffet,Valet,Basic,No,No,No,Yes,Yes,84,7.36
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,No,No,76,6.61
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,No,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,No,Yes,76,9.99
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,No,Yes,80,9.59
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,Yes,No,76,9.62
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,Yes,No,84,7.56
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,Yes,Yes,76,8.82
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,No,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,No,No,76,8.67
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,No,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,Yes,No,76,9.77
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,Yes,No,80,8.55
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,Yes,Yes,76,7.31
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,Yes,Yes,80,7.88
Best in Class,Full Buffet,Valet,Basic,No,Yes,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,No,No,76,8.02
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,No,No,80,9.98
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,No,No,84,8.27
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,Yes,No,76,9.78
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,Yes,No,80,7.55
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,Yes,No,84,8.8
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,Yes,Yes,76,7.22
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,No,Yes,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,No,No,76,9.44
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,No,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,No,Yes,76,9.47
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,No,Yes,80,8.65
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,No,Yes,84,9.17
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,Yes,No,76,6.09
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,Yes,No,80,8.94
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,Yes,Yes,80,9.99
Best in Class,Full Buffet,Valet,Basic,Yes,No,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,No,No,76,9.07
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,No,No,80,7.64
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,No,Yes,76,8.43
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,No,Yes,80,6.55
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,No,Yes,84,5.68
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,Yes,Yes,76,7.73
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,Yes,Yes,80,9.19
Best in Class,Full Buffet,Valet,Basic,Yes,No,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,No,No,76,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,No,No,80,9.11
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,No,No,84,9.4
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,No,Yes,76,9.09
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,Yes,Yes,76,9.88
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,No,No,76,8.07
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,No,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,No,Yes,76,9.58
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Basic,Yes,Yes,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,No,No,No,76,7.88
Best in Class,Full Buffet,Valet,Advanced,No,No,No,No,No,80,6.03
Best in Class,Full Buffet,Valet,Advanced,No,No,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,No,No,Yes,76,9.94
Best in Class,Full Buffet,Valet,Advanced,No,No,No,No,Yes,80,9.4
Best in Class,Full Buffet,Valet,Advanced,No,No,No,No,Yes,84,9.47
Best in Class,Full Buffet,Valet,Advanced,No,No,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,No,Yes,No,80,6.91
Best in Class,Full Buffet,Valet,Advanced,No,No,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,No,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,No,No,76,9.67
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,No,No,80,6.05
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,No,No,84,6.74
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,No,Yes,76,8.1
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,No,Yes,80,8.55
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,No,Yes,84,8.93
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,Yes,No,76,6.31
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,Yes,No,80,7.51
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,No,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,No,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,No,No,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,No,Yes,76,6.5
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,Yes,Yes,76,9.54
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,No,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,No,No,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,No,Yes,76,7.74
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,Yes,No,76,7.25
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,Yes,No,80,7.68
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,Yes,Yes,80,8.92
Best in Class,Full Buffet,Valet,Advanced,No,Yes,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,No,No,76,7.44
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,No,No,80,8.8
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,No,Yes,84,9.11
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,Yes,No,76,9.47
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,Yes,Yes,80,7.87
Best in Class,Full Buffet,Valet,Advanced,Yes,No,No,Yes,Yes,84,9.49
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,No,No,76,8.23
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,No,No,80,4.63
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,No,Yes,80,9.04
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,No,Yes,84,9.03
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,Yes,No,80,9.2
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,Yes,Yes,76,9.31
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,No,Yes,Yes,Yes,84,5.43
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,No,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,No,No,80,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,No,Yes,76,8.03
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,Yes,No,80,9.42
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,Yes,No,84,8.03
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,Yes,Yes,76,8.46
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,Yes,Yes,80,8.65
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,No,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,No,No,76,7.49
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,No,No,80,9.35
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,80,9.42
Best in Class,Full Buffet,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,84,8.21
Best in Class,Full Buffet,Valet,Super,No,No,No,No,No,76,8.18
Best in Class,Full Buffet,Valet,Super,No,No,No,No,No,80,8.21
Best in Class,Full Buffet,Valet,Super,No,No,No,No,No,84,8.67
Best in Class,Full Buffet,Valet,Super,No,No,No,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Super,No,No,No,No,Yes,80,8.71
Best in Class,Full Buffet,Valet,Super,No,No,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Super,No,No,No,Yes,No,76,9.21
Best in Class,Full Buffet,Valet,Super,No,No,No,Yes,No,80,7.36
Best in Class,Full Buffet,Valet,Super,No,No,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Super,No,No,No,Yes,Yes,76,9.88
Best in Class,Full Buffet,Valet,Super,No,No,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Super,No,No,No,Yes,Yes,84,9.81
Best in Class,Full Buffet,Valet,Super,No,No,Yes,No,No,76,8.21
Best in Class,Full Buffet,Valet,Super,No,No,Yes,No,No,80,8.74
Best in Class,Full Buffet,Valet,Super,No,No,Yes,No,No,84,7.28
Best in Class,Full Buffet,Valet,Super,No,No,Yes,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Super,No,No,Yes,No,Yes,80,6.62
Best in Class,Full Buffet,Valet,Super,No,No,Yes,No,Yes,84,9.38
Best in Class,Full Buffet,Valet,Super,No,No,Yes,Yes,No,76,6.86
Best in Class,Full Buffet,Valet,Super,No,No,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Super,No,No,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Super,No,No,Yes,Yes,Yes,76,8.51
Best in Class,Full Buffet,Valet,Super,No,No,Yes,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Super,No,No,Yes,Yes,Yes,84,6.47
Best in Class,Full Buffet,Valet,Super,No,Yes,No,No,No,76,8.7
Best in Class,Full Buffet,Valet,Super,No,Yes,No,No,No,80,9.4
Best in Class,Full Buffet,Valet,Super,No,Yes,No,No,No,84,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,No,Yes,76,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,Yes,No,76,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,Yes,Yes,76,9.9
Best in Class,Full Buffet,Valet,Super,No,Yes,No,Yes,Yes,80,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,No,Yes,Yes,84,9.33
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,No,No,76,8.86
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,No,No,80,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,No,No,84,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,No,Yes,76,8.04
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,No,Yes,80,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,No,Yes,84,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,Yes,No,76,8.75
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,Yes,No,80,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,Yes,No,84,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,Yes,Yes,76,8.21
Best in Class,Full Buffet,Valet,Super,No,Yes,Yes,Yes,Yes,80,9.3
